movie_id,title,tags,poster_url,language
46403,Main Khiladi Tu Anari,a bombay polic offic seek reveng when hi brother is kill by a power underworld figure. thing get complic when a matine movi idol begin to tag along the policeman so he can research a movi role. action comedi akshaykumar saifalikhan shilpashettykundra sameermalkan,https://image.tmdb.org/t/p/w500/jEjbBLJOFVY0QDXSiF5vg5zWdOV.jpg,hi
755045,Cirkus,"two set of ident twin are accident separ at birth. sever year later, when they are coincident in the same town, there is a lot of confus and misunderstand when peopl mistak them for each other. comedi drama smalltown remak spinoff basedonmovi twinsseparatedatbirth identicaltwin comedyoferror ranveersingh varunsharma poojahegd rohitshetti",https://image.tmdb.org/t/p/w500/if1EDRozDB2LJ8IO2d7lzt46Ahh.jpg,hi
25638,Laaga Chunari Mein Daag,"badki and chutki live a fun-fil life in banaras, play pranks, sneak off to see a forbidden mujra, and soak up all the excit that goe on the ghat of the ganga. badki is awar that the famili is in dire straits, but she and her mother protect chutki at all costs. when thing get worse, badki decid to go to mumbai and seek a live for the family. drama romanc ranimukerji konkonasensharma jayabachchan pradeepsarkar",https://image.tmdb.org/t/p/w500/lCyy2tQ14OmzYN7byobslSEOZz9.jpg,hi
1412646,Kesari Veer,"the movi narrat the tale of hamirji gohil, a brave warrior who fought against the tughlaq empir to protect the somnath templ and the hindu faith. action drama histori hero india soorajpancholi sunielshetti vivekoberoi princedhiman",https://image.tmdb.org/t/p/w500/fRNg31Cz03qsx3EteqHhcQgLcTa.jpg,hi
44248,Aisha,"aisha, who love play matchmak much to her friend arjun' disapproval, find a new target in the simpl shefali. but in the process, she end up ruin her own relationship with close friends. drama comedi romanc basedonnovelorbook delhi,india matchmak womandirector sonamkapoorahuja abhaydeol cyrussahukar rajshreeojha",https://image.tmdb.org/t/p/w500/axShahJKiP33H3YypztYQ2SgJG3.jpg,hi
46370,Anwar,"anwar is the stori of a young man, an artist, who leav hi home and everyth he know in order to escap a world he no longer recognizes. all he ever want wa a love story, instead, hi mentor abandon him and hi best friend and hi one true love betray him. devastated, emot exhausted, he take refug in an old building, onli to wake up the next morn to find hi world turn upsid down. mistaken for a terrorist, anwar find himself in the midst of an unusu set of circumst that reson deepli with the modern indian condit and inde with the human condit in thi present-day global village. drama romanc siddharthkoirala nauheedcyrusi manishakoirala manishjha",https://image.tmdb.org/t/p/w500/yfKrFPryTZw6Y3YzBGd7EeB6v9U.jpg,hi
30613,Hero No. 1,rajesh and meena fall in love and want to get married. but meena' grandfath reject rajesh without see him becaus of a terribl encount with rajesh' father. rajesh pretend to be a servant and find employ in meena' hous to tri and win her famili over. drama comedi romanc music romcom govinda karismakapoor kaderkhan daviddhawan,https://image.tmdb.org/t/p/w500/ruKS1nf9EfMuAIEQZqj2N2aCySW.jpg,hi
306377,Ek Tha Raja,"when lalchand is releas from prison, he find out that hi son jay ha been adopt by the commission of police. however, hi other son raj ha been assign to kill him. adityapancholi sunielshetti saifalikhan",https://image.tmdb.org/t/p/w500/lCQddeuBl0FMjxo8AGUEW3AIBKa.jpg,hi
1532239,Chiranjeevi Hanuman: The Eternal,"an ai-gener film about the hindu god hanuman; it will draw from the sacr text of indian epic 'ramayana' and puran literatur to creat what produc describ as an “awe-inspiring, visual odyssey design to be enjoy as a share experi in theaters.” anim action adventur fantasi artificialintelligence(a.i.) ramayana basedonmyths,legendsorfolklor hanuman rajeshmapuskar",https://image.tmdb.org/t/p/w500/5PJNeckEmOcMVh8xT4YVjdUf5nj.jpg,hi
458363,Bhouri,"a tragic love stori of bhouri, a 23-year old who is marri to a 55-year old, the film highlight the exploit of women in male domin society. drama raghubiryadav mashapaur kunickaasadanand jasbirbhati",https://image.tmdb.org/t/p/w500/sBFraM9PwvPDAPtuv4NjXFVyTZM.jpg,hi
392344,Baar Baar Dekho,"an artist wish to marri her childhood sweetheart and settl into famili life. however, her boyfriend, who is a geniu mathematician is afraid of commit and break up with her just ahead of their wedding. what will the futur hold in store for them? romanc drama action womandirector sidharthmalhotra katrinakaif hussinaraja nityamehra",https://image.tmdb.org/t/p/w500/7Bb1vXdtv2BjV6mX8jignRTqG5.jpg,hi
695973,Satyameva Jayate 2,"satya azad, an upright home minist want to cleans the countri of corrupt with hi anti-corrupt bill. however, it fail to get enough ‘ayes’, not onli from hi allies, but also from hi wife vidya a member of the opposition, who vote ‘nay’ in the vidhan sabha. when a coupl of gruesom kill take place in the city, acp jay azad is brought in to nab the murderer, never mind hi motive. action crime drama thriller polic twinbroth vigilant johnabraham divyakhossla norafatehi milapzaveri",https://image.tmdb.org/t/p/w500/y1ebOObyi97slwBTljIifE67PR5.jpg,hi
1391013,Aap Jaisa Koi,"shrirenu live by tradition. madhu live unapologetically. when their path cross, a tender romanc unfold — awkward, sweet but shadow by patriarchy. romanc comedi romanc r.madhavan fatimasanashaikh namitda viveksoni",https://image.tmdb.org/t/p/w500/fV9dswGQCvbpVsj1JOTrYCeos8w.jpg,hi
882826,An Action Hero,"at the age of just 30, maanav at the peak of hi act career get caught up in a murder accusation, which turn hi own life into an eccentr action thriller as he flee the country, with a veng politician hot on hi heels. action thriller comedi ayushmannkhurrana jaideepahlawat gautamjoglekar anirudhiy",https://image.tmdb.org/t/p/w500/tI91k15dJpQbOMofKeKlYx3qDik.jpg,hi
1448387,2020 Delhi,"2020 delhi, india' first one-shot feature, inspir by anti-caa protests, the 2020 delhi riots, and the conspiraci surround them, while also highlight the plight of hindu minor in pakistan and bangladesh. a stori of survival. thriller drama brijendrakala sidharthbhardwaj bhupeshsingh devendramaalviya",https://image.tmdb.org/t/p/w500/y8TXtIXg2qkZ3uHipRu9O6s9EKQ.jpg,hi
382717,Sanam Re,a stori about the man who is confus with hi love life find solac in hi birthplac with hi childhood love. drama romanc love reunion truelov yamigautamdhar pulkitsamrat urvashirautela divyakhossla,https://image.tmdb.org/t/p/w500/kgZNHHZacK3iO18d7agg9iYQYWp.jpg,hi
585862,Romeo Akbar Walter,"prior to the india-pakistan war of 1971, the raw (research and analysi wing) train an indian banker in espionag and martial arts, and send him to pakistan for an undercov oper where he find himself sink between emot and violence. action thriller johnabraham mouniroy jackieshroff robbygrew",https://image.tmdb.org/t/p/w500/bFMVatMQVqB3lZGXFpK38tPAetq.jpg,hi
46415,Neal 'N' Nikki,"dure a 21-day bachelor trip befor hi wedding, neal fall in love with nikki, a woman he slept with. thing get further complic when nikki turn out to be hi fiancee' cousin. comedi romanc music udaychopra tanishaamukerji abhishekbachchan arjunsablok",https://image.tmdb.org/t/p/w500/aCjfuhKLvnH4K1QaxB2GJkGicWY.jpg,hi
545071,99 Songs,"challeng to compos 100 song befor he can marri the girl he loves, a tortur but passion singer-songwrit embark on a poignant music journey. music drama romanc music ehanbhat edilsyvarga manishakoirala vishweshkrishnamoorthi",https://image.tmdb.org/t/p/w500/dlM63J66dXoMyop9wWzk5QN80IV.jpg,hi
14785,Bandit Queen,"born a lower-cast girl in rural india' patriarch society, ""married"" at 11, repeatedli rape and brutalized, phoolan devi find freedom onli as an aveng warrior, the eponym bandit queen. devi becom a kind a bloodi robin hood; thi extraordinari biograph film offer both a vivid portrait of a driven woman and a savag critiqu of the societi that made her. action crime drama histori guerrillawarfar 1970 biographi poverti bandit milit socialissu 1960 seemabiswa nirmalpandey rajeshvivek shekharkapur",https://image.tmdb.org/t/p/w500/aYJgxlxo0NZvA075d4BelEjsbJA.jpg,hi
16576,Cheeni Kum,"buddhadev gupta, a 64-year-old chef, fall in love with a 34-year-old softwar engineer, nina. however, their futur becom uncertain when he discov that her father is six year hi junior. romanc drama amitabhbachchan tabu pareshraw r.balki",https://image.tmdb.org/t/p/w500/qjjIQC9v0lH8kfYWSF0lz7jhhDL.jpg,hi
132744,One 2 Ka 4,"after hi partner, javed, is killed, arun take care of the four orphan children with the help of geeta. he discov javed' death wa a homicide, and as he investigates, he learn that geeta is lead a doubl life. action drama comedi cop druglord famili shahrukhkhan juhichawlamehta jackieshroff shashilalk.nair",https://image.tmdb.org/t/p/w500/4sX2hNAeTBrg6CykOHKvbMURGfJ.jpg,hi
158708,Sandwich,"shekar ha move to mumbai from hi home in punjab and ha fallen in love with nisha. however, he is call back to hi home to hear that hi disabl sister is to marri a young man name harpreet, but on the condit that shekar marri harpreet' sister. unabl to refuse, shekar must lead a doubl life until matter come to a head mani year later. comedi romanc mistakenident romcom mix-up govinda raveenatandon mahimachaudhri aneesbazme",https://image.tmdb.org/t/p/w500/1tnz4nWAyulISTPHcDh0bwjPR1g.jpg,hi
613446,The Sky Is Pink,the 25-year-old love stori of a coupl is told through the len of their teenag daughter after she is diagnos with pulmonari fibrosis. romanc drama comedi biographi basedontruestori familyrelationship lovestori pulmonaryfibrosi priyankachoprajona zairawasim farhanakhtar shonalibos,https://image.tmdb.org/t/p/w500/jXseh5pR0NuuNhHhyhM5DasqL8v.jpg,hi
293135,Migration,"one of a four-film seri on the aid epidem in india, thi film examin the viru as indian society' great class leveler, follow it transmiss through interweav stori that link urban and rural india. drama aid india womandirector shineyahuja tinnuanand raimasen miranair",https://image.tmdb.org/t/p/w500/mOoLIpzLh4t4WRUwBFsptMkNQQP.jpg,hi
375290,Airlift,"when iraq invad kuwait in august, 1990, a callou indian businessman becom the spokesperson for more than 170,000 strand countrymen. drama histori action evacu basedontruestori iraqwar akshaykumar nimratkaur inaamulhaq rajamenon",https://image.tmdb.org/t/p/w500/oyaxIm3kTWDQtcYQ45eN5sZ6WIz.jpg,hi
159636,Raakh,"after wit the public humili & abus of a femal friend, a young man vow to aveng her by go after the hoodlum responsible. he is guid by a burnt out, cynic cop, who show him the rope as well as the realiti of vigilant life. action crime drama thriller aamirkhan supriyapathak pankajkapur adityabhattacharya",https://image.tmdb.org/t/p/w500/aWbd57CEvNKkKvUFGflmijciKBt.jpg,hi
180853,Chashme Baddoor,"seema reject six marriag propos set by her father and leav for goa. after jai and omi fail to impress her, they come up with a cruel plan when they realis that their friend sid is date her. comedi drama roommat malefriendship adulthumor friend alizafar taapseepannu siddharth daviddhawan",https://image.tmdb.org/t/p/w500/aqTXvi4Jp1BuhJhQ9fyxzgvizFM.jpg,hi
20130,Jail,parag dixit is live a dream life with a great job and hi love girlfriend mansi! howev thing take an ugli turn when after a seri of unfortun event he suddenli wake up in jail; handcuf and randomli beaten up by the cops. drama horror neilnitinmukesh mugdhagods manojbajpaye madhurbhandarkar,https://image.tmdb.org/t/p/w500/coZ3oOyOBwqrSSe1gFdMWVeoxUM.jpg,hi
310123,Zid,"a journalist, who is still in love with hi ex-girlfriend, becom the obsess of hi landlord' daughter. thriller romanc lovetriangl obsess vertigo hit-and-run goa crimereport eroticthril mannarachopra karanvirsharma shraddhada vivekagnihotri",https://image.tmdb.org/t/p/w500/wRh3OeUmzouuqkBymWh4WSuWFkL.jpg,hi
206301,Policegiri,"a cop name dcp rudra is transfer to a new polic station. as the citi is riddl with crime and corruption, he decid to bring law and order back for which he ha to go against nagori subramaniyam, the local mafia. he doe not believ in the system of go by the book and instead fight fire with fire. action comedi sanjaydutt prachidesai prakashraj k.s.ravikumar",https://image.tmdb.org/t/p/w500/t5fev909Oy9wRbA7XQ29Qu6nswF.jpg,hi
471972,Chef,"roshan kalra is a three-star michelin chef who get fire from new york' gulli restaur after he punch a customer. forc to take a break, he fli to kochi to spend time with hi son, armaan and hi estrang wife radha menon. it' a fruit trip becaus he manag to mend broken famili ties. in a bid to help him get hi mojo back, hi wife suggest he put up hi own food truck and begin afresh. drama comedi famili chef fathersonreunion saifalikhan svarkambl padmapriyajanakiraman rajamenon",https://image.tmdb.org/t/p/w500/6GHPvxiy0Y7hnumdNubwsGqHTc1.jpg,hi
590397,Bhuj: The Pride of India,"set in the backdrop of the 1971 indo-pakistan war, the film tell the stori of the iaf squadron leader vijay karnik, and hi bravery, patriot and determination. war histori action drama indianwar indiapakistanwar war ajaydevgn sonakshisinha sanjaydutt abhishekdudhaiya",https://image.tmdb.org/t/p/w500/zc0OzUOF8B4x4AH4bubxw0mHCnF.jpg,hi
514586,Photograph,"a struggl street photographer, pressur to marri by hi grandmother, convinc a shi stranger to pose as hi fiancée. the pair develop a connect that transform them in way that they could not expect. drama romanc affect aggress zealou calm candid absurd dramat critic whimsic admir nawazuddinsiddiqui sanyamalhotra farrukhjaffar riteshbatra",https://image.tmdb.org/t/p/w500/4t8Vgj9UL1TCGmyZHbQxPtSCXrp.jpg,hi
71301,Laawaris,"left in the care of an alcohol gangu ganpat, young heera, who name himself after a stray dog, wrestl with life in hi young age. year later, now a young man , he work for mahendar singh and is in love with mohini, who will not have anyth to do with him due to hi lack of ancestry. heera is now determin to find out who hi parent are, and the onli one who can help him is the elusive, alcohol-induc and incoher gangu ganpat. action drama amitabhbachchan zeenataman amjadkhan prakashmehra",https://image.tmdb.org/t/p/w500/pXe5nIyi5hJhSvjb7CVLVl3KL4O.jpg,hi
63006,Dum Maaro Dum,"acp vishnu is sent on a mission to investig and clean the underbelli of goa. dure hi investigation, he uncov a huge racket and discov the involv of variou politicians. action crime thriller goa raveparti abhishekbachchan bipashabasu ranadaggubati rohansippi",https://image.tmdb.org/t/p/w500/uzqKhhSA6ypWwqsnZSwCs7C42sb.jpg,hi
230437,Phool Aur Kaante,"ajay, the son of crimin leader nageshwar, lead a peac famili life. however, when the rival kidnap ajay' son, nageshwar forc him to join the life of crime to rescu hi child. action romanc drama ajaydevgn madhoo amrishpuri kukukohli",https://image.tmdb.org/t/p/w500/lNxSSYUK2RZtTo9rKCyzVq1twzM.jpg,hi
97472,Pyaar Ishq Aur Mohabbat,"three elig bachelors, yash sabharwal, taj bhardwaj, and gaurav saxena, all of them attract to the one lady, isha nair. while yash is rich, wealthi and influential; taj' dad is lord bhardwaj in britain; and gaurav is a student, work part-time. isha get to meet, and get friendli with them all, not know that each of them have a motiv and agenda of their own. romanc drama music arjunramp sunielshetti aftabshivdasani rajivrai",https://image.tmdb.org/t/p/w500/xpw6wkn8ngEZDRS8EU0jC2vxCTI.jpg,hi
198727,Pinjar,"in the day lead up to partition, a hindu woman is abduct by a muslim man. soon, she find herself not onli forc into marriage, but live in a new countri as the border between india and pakistan are drawn drama romanc music muslim basedonnovelorbook hindu music pakistan teacher india partit 1940 brothersisterrelationship urmilamatondkar manojbajpaye sanjaysuri chandraprakashdwivedi",https://image.tmdb.org/t/p/w500/ld5kHH5HxKlgYLDlhYQpYgLymu8.jpg,hi
48184,Baabul,"when hi onli son die in an accident, balraaj urg hi depress daughter-in-law to marri a man who ha long love her in silence. drama romanc famili amitabhbachchan ranimukerji hemamalini ravichopra",https://image.tmdb.org/t/p/w500/301y5k764riqCJIgzs1OIh7d0MA.jpg,hi
604053,Saathi,suraj and aman are best friend who would die for each other. suraj' father is brutal kill by a cop for steal a bread to feed him. suraj and aman then take the life of crime to con peopl when they grow up they come across pasha a drug lord and suraj get fascin by hi lifestyle. aman meet asha a club singer and both fall in love. suraj and aman get a contract from pasha to kill vicki whose testifi against him but aman find he is brother of asha and decid to give away the life of crime and turn a polic informer. while suraj ha becom a big name in drug world and want pasha' throne. suraj and aman then part way and suraj blame asha for everyth and want her dead. action romanc drama adityapancholi varshausgaonkar gavinpackard maheshbhatt,https://image.tmdb.org/t/p/w500/tmo5U7TstiIxStIFzVdZkfJPfmU.jpg,hi
46383,Dus Kahaniyaan,"an antholog of ten short film deal with divers subject such as infidelity, companionship, lust and a spectrum of human emotions. drama antholog womandirector arbaazkhan mandirabedi sudhanshupandey apoorvalakhia",https://image.tmdb.org/t/p/w500/lqqdfQIq8yLeYyPijzYv5aU6CaX.jpg,hi
271915,Alaap,"dedic to the memori of the great singer k. l. saigal and mukesh, thi charm and unpretenti film offer a palate-cleans chang from the spici “masala” epic that domin it era, and featur their superstar amitabh bachchan in a decidedli offbeat role. music romanc amitabhbachchan rekha omprakash hrishikeshmukherje",https://image.tmdb.org/t/p/w500/mHpgSe8MAGVGiHN9dwemRvow10N.jpg,hi
1177634,Tumse Na Ho Payega,"when the world start regard gaurav as a loser, he set off on a journey to prove everyon (and their mothers) wrong. comedi drama basedonnovelorbook ishwaksingh mahimamakwana gauravpandey abhisheksinha",https://image.tmdb.org/t/p/w500/ziz7A8NgRExxeCxmTYGE6VGuMKs.jpg,hi
38440,Gangster,"an alcohol barmaid is distraught when her former lover, a notori gangster, re-ent her life. she is forc to reliv pain past experi and choos between the gangster and a pleasant singer she ha found comfort in. romanc crime drama action thriller seoul,southkorea kanganaranaut emraanhashmi shineyahuja anuragbasu",https://image.tmdb.org/t/p/w500/uSARfXjaaerCR7eFCvYIXWYYpIS.jpg,hi
115124,Awara Paagal Deewana,a dentist and a henpeck husband find hi life in troubl after get embroil in a mafia rivalry. comedi action akshaykumar aftabshivdasani pareshraw vikrambhatt,https://image.tmdb.org/t/p/w500/yrNFzWj68qBC0zcf1HvX6sqeSoV.jpg,hi
377213,Te3n,"a grandfather, polic offic and a priest join hand to investig and find a miss child. mysteri thriller crime basedonmovi amitabhbachchan nawazuddinsiddiqui vidyabalan ribhudasgupta",https://image.tmdb.org/t/p/w500/gSkghZtZygWBTmv6DQVKcn69mUZ.jpg,hi
456567,Bhoomi,"a shoe-smith arun sachdeva is shatter when he discov that hi daughter, bhoomi ha been rape by dhauli and hi gang of three. the father and daughter griev for a bit befor plan revenge. action drama rape reveng gangrap injuri fatherdaughterrelationship sanjaydutt aditiraohydari sharadkelkar omungkumar",https://image.tmdb.org/t/p/w500/zVh5RNjIcM3Wggp0Be3fGdLxz75.jpg,hi
75253,Aa ab Laut Chalen,"an ambitious, unemploy youth goe to the us to find a job and get caught in a love triangl between pooja and loveleen. however, he soon realis that he love pooja and reconcil with her. drama romanc aishwaryaraibachchan akshayekhanna rajeshkhanna rishikapoor",https://image.tmdb.org/t/p/w500/w87ziVrS9aWGW3WvDU6VJb2jXDQ.jpg,hi
1081726,Bheed,"8 hours, complet lockdown in the whole of india, movement shut and state border sealed. thousand of migrant without food, water and mode of transport were forc to return to their homes. a crisi that shook the whole nation, a time when border of dispar divid the peopl and one man stood for humanity. drama blackandwhit lockdown covid-19 rajkummarrao pankajkapur bhumipednekar anubhavsinha",https://image.tmdb.org/t/p/w500/sJ3uHEY9LLP0BpdPy0KlJzYnmkv.jpg,hi
640076,Made In China,a struggl gujarati businessman ventur into the world of china where he get a brilliant busi idea that could chang hi life forever. comedi drama rajkummarrao mouniroy pareshraw mikhilmusal,https://image.tmdb.org/t/p/w500/1WABVCwp81KWdCeRDvFOxuN1Is9.jpg,hi
214064,Masoom,he is the onli child of yashoda(renuka shahane) and vikram singh(suresh oberoi). vikram singh wa bill by a notori gangster barood(mohan joshi). the stori also ha a youngster akash(ind kumar) who is an investig journalist. at ani cost he want barood to be arrest and punished. one day kishan is kidnap by barood and from here on start the roller coster ride of kishan who cleverli come out of barood' web and at the end save the countri and make hi mother proud. tinnuanand ayeshajhulka mohanjoshi,https://image.tmdb.org/t/p/w500/v5ifOT5Whqkz5yAuNxti17HcPm9.jpg,hi
103243,Vicky Donor,"a man is brought in by an infertil doctor to suppli him with hi sperm, where he becom the biggest sperm donor for hi clinic. comedi romanc spermdonor ayushmannkhurrana yamigautamdhar annukapoor shoojitsircar",https://image.tmdb.org/t/p/w500/u8AO7DgcVYkVSXeU7oQdlhMFwcN.jpg,hi
1131409,Mission Raniganj,"a real-lif stori of addit chief mine engin jaswant singh gill who help in the rescu of peopl when a coal mine in raniganj, west bengal, wa flooded. the incid date back to 1989. drama action thriller akshaykumar parineetichopra kumudmishra tinusureshdesai",https://image.tmdb.org/t/p/w500/3804yFLTPlMqG6Jxsm20aqcFEfU.jpg,hi
679024,Toofaan,"an inspir stori about an orphan boy from the street of dongri, who grow up to becom a local goon of hi area and how hi life chang after he meet the young and compassion ananya, who guid him toward the right path and make him realiz hi true call i.e boxing. drama farhanakhtar mrunalthakur pareshraw rakeyshomprakashmehra",https://image.tmdb.org/t/p/w500/po432XStodavYjXDYAViB2HuI6e.jpg,hi
214066,Dil Vil Pyar Vyar,"three friends, who have known each other for a long time, decid to enter a sing and music competition. the event that lead to thi competition, and their person lives, includ their romant ties, is the theme of thi movie. includ are popular burman movi songs, a delight to hear ani time. romanc drama r.madhavan jimmyshergil sanjaysuri ananthnarayanmahadevan",https://image.tmdb.org/t/p/w500/9ILAz8MMSpFAaHH94u7hEWQgaNj.jpg,hi
84877,Jodi Breakers,jodi breaker is a hindi film direct by ashwini chaudhari featur r madhavan and bipasha basu in the lead role with omi vaidya and dipannita sharma in support roles. comedi romanc r.madhavan bipashabasu omivaidya ashwinichaudhari,https://image.tmdb.org/t/p/w500/osbyqCxFZsxrdkmncuUhwlPvkZ8.jpg,hi
783723,Thank God,"an egoist real estat broker in huge debts, meet with an accident. as he gain consciousness, he realiz that he is in heaven. god appear befor him and inform him that he must play a 'game of life'. if he manag to win, he will be sent back to earth; if he loses, he will be sent to hell. comedi sidharthmalhotra ajaydevgn rakulpreetsingh indrakumar",https://image.tmdb.org/t/p/w500/dxKtwP2Q4n3jfqMIqxoShX08UkH.jpg,hi
96398,Paan Singh Tomar,paan singh tomar goe from celebr runner to star brigand and rebel when life after sport fail to unfold as planned. crime drama armi sport rebel irrfankhan mahiegil vipinsharma tigmanshudhulia,https://image.tmdb.org/t/p/w500/ii2KMVvGmcmJrqwYcT5nKn92bD5.jpg,hi
358985,Kis Kisko Pyaar Karoon,"a comedi or errors, wherein a marri man attempt to juggl hi three wive along with hi current girlfriend. comedi romanc kapilsharma varunsharma elliavram abbasalibhaiburmawalla",https://image.tmdb.org/t/p/w500/e3fZkrzWlgX3QDmQelygxKpyB2I.jpg,hi
621005,Prassthanam,a rural politician marri a widow with kid and gain a respect posit and trust hi stepson more than hi own in polit matters; thu upset hi son beyond limits. action drama sanjaydutt jackieshroff alifaz devakatta,https://image.tmdb.org/t/p/w500/irGjVUIJdJneVjrs2jxtMC7gwnM.jpg,hi
127763,Matrubhoomi: A Nation Without Women,"a woman, attend by two midwives, is give birth in a small villag in india. when the child' cri rings, the father bang on a steel plate to attract the attent of all the villagers, ... drama jealousi rape wife kill pregnanc greed marriag love malehomosexu ruralarea tulipjoshi sudhirpandey sushantsingh manishjha",https://image.tmdb.org/t/p/w500/5cBn5q6mt3wiKM2Etafx6Qn23nY.jpg,hi
160261,Army,"arjun, an armi man, who is newly-wed, is brutal kill by a gangster, nagraj. hi wife, who is determin to aveng her husband, rais an armi of dedic young men to kill the gangster. action drama sridevi shahrukhkhan mohnishbehl raamshetti",https://image.tmdb.org/t/p/w500/wujllj1QzLAxV7tbcTGWZT72blL.jpg,hi
556907,Baazaar,"after move to mumbai, an ambiti young man becom the stock trader for a notori businessman. crime drama thriller stockmarket businesstycoon saifalikhan rohanvinodmehra radhikaapt gauravvk.chawla",https://image.tmdb.org/t/p/w500/zLAlaimyVfsRmaH1fv3qmfksMRP.jpg,hi
410246,Piya Ka Ghar,"a woman from a rural famili enter into an arrang marriag with a man from the city. while she is instantli taken with her husband, she is shock to discov that the holi man who arrang the wed had neglect to mention the cram live condit of her new famili and soon the lack of privaci disrupt the marriag bliss of the newly-w couple. drama famili romanc jayabachchan anildhawan asrani basuchatterje",https://image.tmdb.org/t/p/w500/4N6fJ7MUgTGZ3LPnE0bv831S5KK.jpg,hi
159664,Mann,"a young woman fall in love with a handsom playboy, while aboard a singapor to india cruise. they make plan to meet again, but fate may have other plans... drama romanc aamirkhan manishakoirala sharmilatagor indrakumar",https://image.tmdb.org/t/p/w500/nbn9Hxj7GEBxrZ8biAfIjhYSs1Y.jpg,hi
911645,Gehraiyaan,"alisha khanna, 30, ambitious, now find herself at crossroad in life. her six year long relationship ha grown monotonous, her career seem to be go nowhere. but just when she had begun to accept thi realiti as unchangeable, her life is usurp by the arriv of her cousin, tia and her fiancé, zain, with whom she bond over a troubl past and a common wish to break from it confines. romanc drama deepikapadukon siddhantchaturvedi ananyapanday shakunbatra",https://image.tmdb.org/t/p/w500/AqqMoV3o83oiPZSUrBBeujKnk1n.jpg,hi
177360,Ab Tumhare Hawale Watan Saathiyo,"all maj. amarjeet singh want is for hi grandson kunal to be as nobl and brave as amarjeet and the boy' father, vikramjeet. but kunal ha other plan and doe not wish to follow in hi father' and grandfather' militari legacies. reluctantly, kunal give in and join the armi and end up fall for shweta, the widow of a fallen soldier. when the man later turn up alive, will shweta return to him or stay with her new love? war drama action amitabhbachchan akshaykumar bobbydeol anilsharma",https://image.tmdb.org/t/p/w500/rxYbTEakxvnigRab30Nwlyu7lRC.jpg,hi
243595,Diljale,"raja saab, a politician, fals accus shyam, a patriot young man, of be a terrorist, prompt the latter to take an unlik rout to revenge. action drama romanc ajaydevgn sonalibendr amrishpuri harrybaweja",https://image.tmdb.org/t/p/w500/1D5yt3beDErVMl6rqccg4qsJfOc.jpg,hi
20832,Krazzy 4,4 mental patient formul the plan to rescu their kidnap doctor and teach the kidnapp a lesson. comedi crime kidnap mentalinstitut policecorrupt doctor psychiatrist mentalpati mentalil mentalhospit arshadwarsi irrfankhan sureshmenon jaideepsen,https://image.tmdb.org/t/p/w500/8owptcZPbNIqugAHQOzawgRQM5s.jpg,hi
543693,Jabariya Jodi,"abhay singh run a syndic of kidnap greedi grooms, who demand dowri in bihar’ madhopur. he then, forc marri them off to the girl, call it a ‘surpris party’. but when hi childhood sweetheart babli re-ent hi life, he must choos between love and hi long-term ambitions. drama romanc parineetichopra sidharthmalhotra aparshaktikhurana prashantsingh",https://image.tmdb.org/t/p/w500/qibn9VfTUiDExrkxb2X3MZRABe0.jpg,hi
1005581,Dhokha: Round D Corner,"when a delusion housewif with a person disord is taken hostag by a terrorist on the loos and a husband accus of cheat on hi wife have their own version of reality, how do we know who' say the truth? crime thriller r.madhavan aparshaktikhurana khushalikumar kookiegulati",https://image.tmdb.org/t/p/w500/mcNf2j9e5iDWAfLr7pS9uusgXx5.jpg,hi
376371,Dushmani: A Violent Love Story,"in order to settl person scores; two gang leaders, jai singh and oberoi fight for mani year in gang-wars. there enmiti multipli when jai' younger brother, suraj fall in love with oberoi' sister, sapna which forc suraj and sapna to elope. jai then locat the duo and bring them back to tri and convinc oberoi to get them marri albeit successful. action romanc sunnydeol jackieshroff anupamkh buntysoorma",https://image.tmdb.org/t/p/w500/egY19XE29HaDhCz56DWLEC9TrDh.jpg,hi
431892,Trapped,"a man get stuck in an empti high rise without food, water or electricity. thriller drama claustrophobia hallucin surviv trappedinbuild rajkummarrao geetanjalithapa khushbooupadhyay vikramadityamotwan",https://image.tmdb.org/t/p/w500/bkavKb2CIIJJqOx6Ta1QwBwUKqu.jpg,hi
227211,Rudaali,"shanichari is a beauti girl born in lower cast and her life is full of suffer becaus of lower cast, poor finances, lost parents, drunken husband, mischiev son. the titl refer to a custom in some part of rajasthan—wher aristocrat women were long kept seclud and veiled—of hire profession women mourner on the death of a male relative, a rudaali (pronounc “roo-dah-lee”—literally, a femal “weeper”) to publicli express the grief that famili members, constrain by their high social status, were not permit to display—or at times, perhap did not feel. underwritten by the nation film develop corpor (nfdc) and doordarshan (indian nation television) and base on a short stori by fame bengali author mahasweta devi—whos tale often focu on the travail of low-cast women. drama womandirector dimplekapadia rakheegulzar rajbabbar kalpanalajmi",https://image.tmdb.org/t/p/w500/pXYf3GwYVU3xJlv1reKYq13QeEg.jpg,hi
154857,Baazi,"madan come from a poor famili background. unabl to find employment, he take to gambl in order to pay for hi sister' medic expenses. soon, he form a bond with leena, a dancer, and is fals accus of her murder. crime drama music romanc casino gambl forbiddenlov richwomanpoorman wrongfulimprison wrongfularrest wrongfulconvict sickrel devanand geetabali kalpanakartik gurudutt",https://image.tmdb.org/t/p/w500/igmSzEFY2pi7agJCu4BubxiIfmD.jpg,hi
